source,created_at,text,labeled_period,id
iPhone,2016-02-22T00:07:49Z,"THANK YOU Atlanta, Georgia! Leaving for Nevada now. Lets MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/wHfraU67yX https://t.co/WqvxMwJk2S",1,1502
Android,2016-02-22T12:22:38Z,"A number of months ago, I was not expected to win South Carolina,Ted Cruz was, and yet I won in a landslide - every group and category. WIN!",1,1503
Android,2016-02-22T12:48:30Z,"I am in Las Vegas, at the best hotel (by far), Trump International. I will be working with my wonderful teams and volunteers to WIN Nevada!",1,1504
Android,2016-02-22T13:36:39Z,"The reason that Ted Cruz lost the Evangelicals in S.C. is because he is a world class LIAR, and Evangelicals do not like liars!",1,1505
Android,2016-02-22T14:42:50Z,"I hear the Rickets family, who own the Chicago Cubs, are secretly spending $'s against me. They better be careful, they have a lot to hide!",1,1506
Android,2016-02-22T16:12:21Z,Many people are now saying I won South Carolina because of the last debate. I showed anger and the people of our country are very angry!,1,1507
iPhone,2016-02-22T18:54:29Z,Thank you for your endorsement @paulteutulsr! #BikersForTrump #VoteTrumpNV Video: https://t.co/1JEdwPPCux https://t.co/56gkQTM7oc,1,1508
Android,2016-02-22T20:37:55Z,"It is so important to audit The Federal Reserve, and yet Ted Cruz missed the vote on the bill that would allow this to be done.",1,1509
Android,2016-02-22T20:44:02Z,"Wow, Ted Cruz falsely suggested Marco Rubio mocked the Bible and was just forced to fire his Communications Director. More dirty tricks!",1,1510
Android,2016-02-22T20:50:18Z,Ted Cruz has been playing an ad about me that is so ridiculously false - no basis in fact. Take ad down Ted. Biggest liar in politics!,1,1511
Android,2016-02-22T20:55:16Z,Ted Cruz has now apologized to Marco Rubio and Ben Carson for fraud and dirty tricks. No wonder he has lost Evangelical support!,1,1512
Android,2016-02-22T21:06:25Z,"Just saw the phony ad by Cruz - totally false, more dirty tricks. He got caught in so many lies - is this man crazy?",1,1513
Android,2016-02-22T21:11:17Z,Ted Cruz should be disqualified from his fraudulent win in Iowa. Weak RNC and Republican leadership probably won't let this happen! Sad.,1,1514
Android,2016-02-23T00:19:37Z,"I will be on @seanhannity tonight- from Las Vegas, Nevada at 10pmE. Enjoy! #Hannity #Trump2016 https://t.co/mx5rxf4oHl",1,1515
iPhone,2016-02-23T01:24:27Z,"Thank you Illinois! Great news! #VoteTrumpIL on 3/15!
Trump 28%
Cruz 15%
Rubio 14%
Kasich 13%
Bush 8%
Carson 6%
Simon Poll/SIU",1,1516
Android,2016-02-23T01:29:02Z,"Just watched the very incompetent Mitt Romney Campaign Strategist, Stuart Stevens. Now I know why Mitt lost so badly. Stevens is a clown!",1,1517
iPhone,2016-02-23T01:29:26Z,"WOW! Thank you Massachusetts! See you soon. #VoteTrumpMA
https://t.co/mNbDUPrEeh",1,1518
iPhone,2016-02-23T01:34:44Z,"Great poll! Thank you North Carolina! 
#VoteTrumpNC on 3/15!
Trump 36%
Cruz 18%
Rubio 18%
Carson 10%
Kasich 7%
Via @SurveyUSA",1,1519
iPhone,2016-02-23T01:37:52Z,"Thank you Michigan! #VoteTrumpMI
Trump 35%
Kasich 17%
Cruz 12%
Rubio 12%
Carson 9% 
Via: ARG",1,1520
iPhone,2016-02-23T01:44:02Z,"Thank you Vermont! #VoteTrumpVT 
https://t.co/8KGOpqDb9t",1,1521
Android,2016-02-23T02:19:01Z,Great Town Hall tonight at 10:00 P.M. (Eastern) conducted by @seanhannity on @FoxNews,1,1522
Android,2016-02-23T02:27:20Z,"A big fat hit job on @oreillyfactor tonight. A total waste of time to watch, boring and biased. @brithume said I would never run, a dope!",1,1523
Android,2016-02-23T02:31:20Z,Ted Cruz said on @oreillyfactor that illegals sent out of country by my administration would come right back as citizens. Another lie-crazy!,1,1524
iPhone,2016-02-23T03:51:04Z,"Join me live- now in Las Vegas, Nevada! We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #VoteTrumpNV #NevadaCaucus https://t.co/IW9s9noxDT",1,1525
iPhone,2016-02-23T05:19:29Z,"THANK YOU LAS VEGAS, NEVADA!
#NevadaCaucus #VoteTrumpNV
https://t.co/cZlNRrFtW3 https://t.co/scdxT24Dye",1,1526
Android,2016-02-23T14:37:10Z,Ted Cruz only talks tough on immigration now because he did so badly in S.C. He is in favor of amnesty and weak on illegal immigration.,1,1527
Android,2016-02-23T14:40:53Z,Wow was Ted Cruz disloyal to his very capable director of communication. He used him as a scape goat-fired like a dog! Ted panicked.,1,1528
Android,2016-02-23T15:07:26Z,"Ted Cruz does not have the right ""temperment"" to be President. Look at the way he totally panicked in firing his director of comm. BAD!",1,1529
Android,2016-02-23T15:15:55Z,Ted Cruz lifts the Bible high into the air and then lies like a dog-over and over again! The Evangelicals in S.C. figured him out &amp; said no!,1,1530
Android,2016-02-23T15:47:08Z,"I am growing the Republican Party tremendously - just look at the numbers, way up! Democrats numbers are significantly down from years past.",1,1531
iPhone,2016-02-23T16:46:06Z,"Join us in Sparks, Nevada today! 
#NevadaCaucus #VoteTrumpNV 
https://t.co/5DyhPftng9",1,1532
Android,2016-02-23T17:11:30Z,"Unlike the other Republican candidates, I will be in Nevada all day and night - I won't be fleeing, in and out. I love &amp; invest in Nevada!",1,1533
Android,2016-02-23T17:16:42Z,"Wow, great Ohio poll. Shows me leading by 5 points, beating K!",1,1534
Android,2016-02-23T18:12:51Z,"Great. Just reported on @FoxNews that many people who supported @JebBush are now supporting me. I knew that would happen, pundits didn't!",1,1535
iPhone,2016-02-23T23:08:48Z,Club for Growth is the group that came to my office seeking $1 million dollars. I told them no and now they are doing negative ads.,1,1536
iPhone,2016-02-23T23:14:16Z,"Thank you Sparks, Nevada!
#VoteTrumpNV 

#NevadaCaucus Finder: 
https://t.co/Ryp3DwNe0u

https://t.co/n74lmDoRQO https://t.co/sO5h9LmIMg",1,1537
Android,2016-02-24T01:45:21Z,My wife Melania will be on @Morning_Joe  tomorrow morning at 8:00. Interviewed by @morningmika - Enjoy!,1,1538
Android,2016-02-24T01:52:32Z,GO VOTE FROM NOW TO 8:30 P.M. NEVADA. I WILL BE AT VARIOUS CAUCUS SITES. MAKE AMERICA GREAT AGAIN!,1,1539
iPhone,2016-02-24T01:56:15Z,Exclusive interview w/ my wife @MELANIATRUMP- tomorrow morning @ 8amE on @Morning_Joe w/ @morningmika @MSNBC. Enjoy! https://t.co/FQSEKWxnwj,1,1540
Android,2016-02-24T02:00:18Z,Make sure you get on the Trump line and are not mislead by the Cruz people. They are bad! BE CAREFUL.,1,1541
iPhone,2016-02-24T05:41:02Z,"THANK YOU NEVADA! WE WILL MAKE AMERICA SAFE &amp; GREAT AGAIN! 
https://t.co/ClAnLIg0AD https://t.co/zVvyVCIaD4",1,1542
iPhone,2016-02-24T06:25:53Z,"THANK YOU NEVADA!
#Trump2016 #MakeAmericaGreatAgain
@Snapchat! 
Username: realdonaldtrump 
https://t.co/e0HX1zekX8 https://t.co/uVBGpXzICo",1,1543
Android,2016-02-24T13:24:58Z,Melania will be interviewed by @morningmika on @Morning_Joe now (8:30 A.M.). ENJOY!,1,1544
Android,2016-02-24T15:43:13Z,"@MELANIATRUMP did great on television this morning. Poised, smart and strong, with a big heart - so much to offer. We are all proud of you!",1,1545
Android,2016-02-24T16:09:46Z,Big defeat last night in Nevada for Ted Cruz and Marco Rubio. @KarlRove on @FoxNews is working hard to belittle my victory. Rove is sick!,1,1546
iPhone,2016-02-24T17:03:43Z,"I am self funding my campaign &amp; don't owe anybody anything! I only owe it to the American people! #Trump2016
Watch: https://t.co/fUzX92RYIm",1,1547
iPhone,2016-02-24T17:14:20Z,I am in Virginia @RegentU Presidential forum with Dr. Pat Robertson- beginning now! Watch here: https://t.co/LgucYLxFgG,1,1548
iPhone,2016-02-24T18:27:44Z,In all of television- the only one who said anything bad about last nights landslide victory-- was dopey @KarlRove. He should be fired!,1,1549
iPhone,2016-02-24T18:31:36Z,MAKE AMERICA GREAT AGAIN! https://t.co/IVSR0hmh5g,1,1550
Android,2016-02-24T21:36:35Z,"The polls show that I picked up many Jeb Bush supporters. That is how I got to 46%. When others drop out, I will pick up more.  Sad but true",1,1551
Android,2016-02-24T23:13:15Z,"Mitt Romney,who totally blew an election that should have been won and whose tax returns made him look like a fool, is now playing tough guy",1,1552
Android,2016-02-24T23:26:19Z,"When Mitt Romney asked me for my endorsement last time around, he was so awkward and goofy that we all should have known he could not win!",1,1553
Android,2016-02-24T23:45:06Z,"Why would Texans vote for ""liar"" Ted Cruz when he was born in Canada, lived there for 4 years-and remained a Canadian citizen until recently",1,1554
Android,2016-02-24T23:49:15Z,"When Ted Cruz quits the race and the field begins to clear, I will get most of his votes - no problem!",1,1555
iPhone,2016-02-25T01:47:30Z,"Texas, Georgia &amp; many more VOTE EARLY! This is a movement!
#Trump2016 VOTE VIDEO: https://t.co/LWeckhLWNv https://t.co/o93j0A0BIR",1,1556
Android,2016-02-25T02:20:19Z,Ted Cruz is lying again. Polls are showing that I do beat Hillary Clinton head to head. Check out https://t.co/45g7qpxq7T Poll snd Q Poll.,1,1557
iPhone,2016-02-25T04:07:19Z,Great new poll. Thank you Texas! #VoteTrump #MakeAmericaGreatAgain https://t.co/VHqAvsIyuW,1,1558
Android,2016-02-25T12:34:11Z,"Mitt Romney, who was one of the dumbest and worst candidates in the history of Republican politics, is now pushing me on tax returns. Dope!",1,1559
iPhone,2016-02-25T16:22:44Z,"Just for your info, tax returns have 0 to do w/ someone’s net worth. I have already filed my financial statements w/ FEC. They are great!",1,1560
iPhone,2016-02-25T16:35:12Z,Signing a recent tax return- isn't this ridiculous? https://t.co/UdwqF4iZIZ,1,1561
iPhone,2016-02-25T16:41:37Z,"LETS MAKE AMERICA GREAT AGAIN!
Schedule &amp; tickets: https://t.co/nU39QHzxxX https://t.co/GUQo1TMsMo",1,1562
iPhone,2016-02-25T16:44:52Z,I'm going to do what @MittRomney was totally unable to do- WIN!,1,1563
iPhone,2016-02-25T17:41:26Z,"Join me in Oklahoma tomorrow night!
#MakeYoutubeGreatAgain #Trump2016
https://t.co/sUTcDoip3C",1,1564
iPhone,2016-02-25T17:49:48Z,Thank you Illinois! #Trump2016 https://t.co/Ol0u2Krkwc,1,1565
iPhone,2016-02-25T18:58:03Z,"Early on Ted Cruz said that if he didn't win South Carolina, it's over. He didn't win- and lost to me in a landslide!",1,1566
Android,2016-02-25T20:27:15Z,"FMR PRES of Mexico, Vicente Fox horribly used the F word when discussing the wall. He must apologize! If I did that there would be a uproar!",1,1567
iPhone,2016-02-25T22:16:26Z,"THANK YOU!  
#MakeAmericaGreatAgain #Trump2016
https://t.co/nvgOPoo5qf https://t.co/0JCjfbcpJZ",1,1568
iPhone,2016-02-26T05:40:07Z,Failed presidential candidate @MittRomney was made to look like a fool by Senator Harry Reid &amp; didn't release his tax returns until 9/21/12.,1,1569
iPhone,2016-02-26T05:53:13Z,Thank you! WE WILL MAKE AMERICA GREAT AGAIN! #Trump2016 https://t.co/aht7wYVIUg,1,1570
iPhone,2016-02-26T06:08:56Z,#MakeAmericaGreatAgain!  https://t.co/in4raBhwqa,1,1571
iPhone,2016-02-26T06:49:51Z,"Thank you! #GOPDebate Polls 
#MakeAmericaGreatAgain https://t.co/At5vOiLCSy",1,1572
iPhone,2016-02-26T06:52:24Z,#MakeAmericaGreatAgain #Trump2016 https://t.co/FvIUXMkrjj,1,1573
iPhone,2016-02-26T06:54:44Z,"All the online polls have me winning the debate. I really enjoyed the evening. Not easy, but good. https://t.co/sLTmwVVM5I",1,1574
iPhone,2016-02-26T06:55:35Z,Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016 https://t.co/JGUopujRIk,1,1575
Android,2016-02-26T13:56:30Z,"I will be making a speech at 12:00 in Fort Worth, Texas. Really big crowd expected. Will be talking about the debate last night-plus, plus!",1,1576
Android,2016-02-26T14:02:29Z,"Have a good chance to win Texas on Tuesday. Cruz is a nasty guy, not one Senate endorsement and, despite talk, gets nothing done. Loser!",1,1577
Android,2016-02-26T14:49:40Z,Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!,1,1578
Android,2016-02-26T16:07:56Z,Will be at Fort Worth (Texas) Convention Center at 11:30 A.M. Big crowd - get there early! Big announcement to be made!,1,1579
iPhone,2016-02-26T16:15:06Z,Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!,1,1580
iPhone,2016-02-26T16:16:14Z,Lightweight choker Marco Rubio looks like a little boy on stage. Not presidential material!,1,1581
iPhone,2016-02-26T16:17:29Z,"Wow, every poll said I won the debate last night. Great honor!",1,1582
iPhone,2016-02-26T16:38:36Z,"Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a choker! Mr. Meltdown.",1,1583
iPhone,2016-02-26T20:52:02Z,They don't like Rubio in Florida- he left them high &amp; dry. Doesn't even show up for votes!,1,1584
iPhone,2016-02-26T21:07:16Z,"Thank you for your support &amp; 
friendship- Governor @ChrisChristie!
#MakeAmericaGreatAgain #Trump2016 https://t.co/jVI6Q6JH18",1,1585
iPhone,2016-02-26T21:11:30Z,Never let them see you sweat! https://t.co/qygVFf6JFF,1,1586
iPhone,2016-02-26T21:34:21Z,"Thank you Texas! 10,000 amazing 
supporters! #Trump2016 
#MakeAmericaGreatAgain https://t.co/T2cBdktPbp",1,1587
iPhone,2016-02-27T02:08:18Z,"What I would do on my first day in office. #MakeAmericaGreatAgain
Watch: https://t.co/DhANDG8uBd https://t.co/SzdZzYOnDG",1,1588
iPhone,2016-02-27T05:06:27Z,Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016 https://t.co/ndKu8m8RY2,1,1589
Android,2016-02-27T13:08:21Z,I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!,1,1590
Android,2016-02-27T15:12:47Z,I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?,1,1591
Android,2016-02-27T15:20:33Z,"Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit, no problem!",1,1592
Android,2016-02-27T15:25:07Z,I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!,1,1593
Android,2016-02-27T15:49:52Z,Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!,1,1594
Android,2016-02-27T16:04:35Z,"I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!",1,1595
Android,2016-02-27T16:08:40Z,"I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!",1,1596
Android,2016-02-27T17:11:35Z,".#RogerStone was just banned by @CNN - their loss! Tough, loyal guy.",1,1597
Android,2016-02-27T21:20:48Z,"Just watched lightweight Marco Rubio lying to a small crowd about my past record. He is not as smart as Cruz, and may be an even bigger liar",1,1598
iPhone,2016-02-27T22:40:07Z,It was an honor to be the Grand Marshall- in the Salute to Israel Parade back in 2004. https://t.co/G7G6HFP0Dh,1,1599
iPhone,2016-02-27T22:57:20Z,"Incredibly proud of my son @EricTrump &amp; his efforts on behalf of @StJude in Memphis, TN. https://t.co/FUWhYKhhNK https://t.co/ZgxukBnQ3k",1,1600
iPhone,2016-02-28T02:13:27Z,THANK YOU Arkansas! Get out &amp; #VoteTrump on Tuesday. We will MAKE AMERICA SAFE &amp; GREAT AGAIN! https://t.co/evoiSpn8PX,1,1601
iPhone,2016-02-28T03:02:08Z,"We need to fix our broken education system! #StopCommonCore 
#MakeAmericaGreatAgain 
Video: https://t.co/xZ1eCJPo8T https://t.co/S8gQ6cibhC",1,1602
Android,2016-02-28T11:28:47Z,"While I hear the Koch brothers are in big financial trouble (oil), word is they have chosen little Marco Rubio, the lightweight from Florida",1,1603
Android,2016-02-28T12:10:36Z,"The Republican Establishment has been pushing for lightweight Senator Marco Rubio to say anything to ""hit"" Trump.I signed the pledge-careful",1,1604
Android,2016-02-28T12:20:19Z,"While Hillary and I both won South Carolina by big margins, Repubs got far more votes with a massive increase from past cycles.GROWING PARTY",1,1605
Android,2016-02-28T12:43:28Z,I am the only Republican who will get large numbers of Dems and Indies (crossover). I will also get states that no other Republican can get.,1,1606
Android,2016-02-28T12:58:01Z,Making a big speech in Alabama today. So many people we had to move to a football stadium! Come and join us!,1,1607
Android,2016-02-28T16:07:48Z,"Little Marco Rubio, the lightweight no show Senator from Florida, is set to be the ""puppet"" of the special interest Koch brothers. WATCH!",1,1608
iPhone,2016-02-28T16:12:36Z,#MakeAmericaGreatAgain #Trump2016 https://t.co/yFhZd55GD9,1,1609
Android,2016-02-28T16:47:13Z,"Why would the people of Texas support Ted Cruz when he has accomplished absolutely nothing for them. He is another all talk, no action pol!",1,1610
iPhone,2016-02-28T17:35:29Z,As I stated at the press conference on Friday regarding David Duke- I disavow. https://t.co/OIXFKPUlz2,1,1611
Android,2016-02-28T17:47:56Z,"Mitt Romney didn't show his tax return until SEPTEMBER 21, 2012, and then only after being humiliated by Harry R! A bad messenger for estab!",1,1612
